ID,PERID,uno,sero,tot,alt_out,Lin,Min,Hin,gend,gend1,nchlt11,Esc,Ho,Soc,AR,Eo
432,4227,1,0,1080,892,1,0,0,1,1,0,9,11,134,19,15
797,7604,1,0,1080,995,1,0,0,2,0,3,0,0,85,0,0
1959,18164,1,0,1080,1078,0,1,0,2,0,1,2,0,0,0,0
259,2351,1,0,1080,1079,1,0,0,1,1,0,0,0,1,0,0
448,4386,1,0,1080,205,0,1,0,2,0,0,0,875,0,0,0
425,4156,1,0,1080,1075,0,0,1,2,0,0,0,0,0,0,5
1372,13035,1,0,1080,1064,1,0,0,1,1,0,0,0,0,0,16
778,7411,1,0,1080,665,1,0,0,2,0,2,0,379,36,0,0
1648,15289,1,0,1080,339,0,1,0,2,0,0,0,741,0,0,0
1949,18090,1,0,1080,1055,0,1,0,2,0,0,0,25,0,0,0
656,6304,1,0,1080,557,1,0,0,2,0,2,0,523,0,0,0
1853,17175,1,0,1080,834,0,0,1,2,0,0,0,246,0,0,0
1533,14431,1,0,1080,627,0,1,0,2,0,1,0,453,0,0,0
1071,10486,1,0,1080,1065,0,0,1,2,0,0,0,0,0,0,15
1426,13541,1,0,1080,737,0,1,0,2,0,0,0,333,0,0,10
694,6711,1,0,1080,868,1,0,0,2,0,0,0,42,115,0,55
571,5466,1,0,1080,1079,1,0,0,1,1,0,0,0,0,0,1
1366,12976,1,0,1080,731,1,0,0,2,0,2,0,338,11,0,0
29,226,1,0,1080,1060,1,0,0,1,1,0,0,0,20,0,0
1067,10430,1,0,1080,1076,1,0,0,1,1,0,0,0,0,0,4
1591,14878,1,0,1080,1077,1,0,0,2,0,1,0,0,0,0,3
750,7200,1,0,1080,907,1,0,0,1,1,0,0,0,160,0,13
1998,18468,1,0,1080,410,0,0,1,2,0,2,0,670,0,0,0
275,2508,1,0,1080,1076,1,0,0,1,1,0,0,4,0,0,0
446,4377,1,0,1080,1043,1,0,0,1,1,1,0,37,0,0,0
1502,14185,1,0,1080,1079,1,0,0,2,0,0,0,1,0,0,0
1729,15962,1,0,1080,1077,1,0,0,2,0,0,0,0,0,0,3
1535,14446,1,0,1080,1075,0,1,0,1,1,0,0,0,0,5,0
715,6868,1,0,1080,1078,1,0,0,2,0,1,0,0,0,2,0
1974,18289,1,0,1080,933,1,0,0,2,0,3,9,138,0,0,0
1488,14085,1,0,1080,631,1,0,0,1,1,0,0,318,131,0,0
1797,16563,1,0,1080,1059,1,0,0,2,0,0,21,0,0,0,0
1786,16476,1,0,1080,749,0,1,0,2,0,0,0,296,0,0,35
645,6191,1,0,1080,994,1,0,0,1,1,1,0,0,86,0,0
399,3922,1,0,1080,1078,1,0,0,2,0,0,2,0,0,0,0
1494,14158,1,0,1080,770,0,1,0,2,0,1,12,298,0,0,0
1698,15655,1,0,1080,793,1,0,0,1,1,0,8,260,19,0,0
40,352,1,0,1080,849,0,0,1,2,0,0,0,201,0,0,30
314,2962,1,0,1080,800,0,1,0,1,1,0,0,0,280,0,0
27,224,1,0,1080,970,1,0,0,2,0,0,0,0,110,0,0
1531,14418,1,0,1080,1056,0,1,0,2,0,0,0,24,0,0,0
1836,16985,1,0,1080,694,1,0,0,2,0,0,0,130,0,256,0
654,6293,1,0,1080,999,1,0,0,2,0,0,81,0,0,0,0
1564,14688,1,0,1080,917,1,0,0,2,0,1,0,163,0,0,0
1344,12771,1,0,1080,472,0,0,1,2,0,0,0,490,0,0,118
1873,17430,1,0,1080,776,0,1,0,1,1,0,0,304,0,0,0
795,7566,1,0,1080,1077,1,0,0,2,0,1,0,0,0,0,3
1000,9781,1,0,1080,652,0,1,0,2,0,0,0,0,386,42,0
1919,17808,1,0,1080,1076,0,1,0,1,1,0,0,0,4,0,0
1957,18152,1,0,1080,926,0,1,0,2,0,3,0,27,0,127,0
765,7351,1,0,1080,1075,1,0,0,2,0,0,0,0,5,0,0
513,4982,1,0,1080,798,1,0,0,2,0,0,0,282,0,0,0
1671,15430,1,0,1080,1077,1,0,0,2,0,0,0,0,0,0,3
935,9090,1,0,1080,1079,1,0,0,2,0,1,0,0,0,1,0
1654,15315,1,0,1080,983,1,0,0,2,0,3,0,97,0,0,0
1938,18001,1,0,1080,502,0,1,0,1,1,0,0,158,420,0,0
222,1925,1,0,1080,621,0,1,0,2,0,0,459,0,0,0,0
1933,17944,1,0,1080,909,1,0,0,1,1,0,0,171,0,0,0
1856,17266,1,0,1080,361,0,1,0,2,0,0,0,574,145,0,0
1392,13204,1,0,1080,544,0,0,1,2,0,1,85,257,194,0,0
1097,10733,1,0,1080,997,1,0,0,2,0,2,0,0,0,0,83
334,3220,1,0,1080,973,0,1,0,1,1,2,0,107,0,0,0
141,1202,1,0,1080,804,0,0,1,2,0,0,88,188,0,0,0
530,5169,1,0,1080,1015,0,1,0,2,0,0,0,65,0,0,0
1043,10206,1,0,1080,631,1,0,0,2,0,2,0,449,0,0,0
1296,12388,1,0,1080,582,1,0,0,2,0,0,3,285,151,0,59
1825,16916,1,0,1080,1018,1,0,0,1,1,0,0,0,0,0,62
999,9769,1,0,1080,1079,1,0,0,2,0,0,0,0,1,0,0
1196,11494,1,0,1080,660,1,0,0,2,0,0,0,160,260,0,0
70,662,1,0,1080,996,0,0,1,2,0,0,0,0,0,0,84
1814,16849,1,0,1080,848,0,0,1,2,0,0,0,149,0,83,0
509,4975,1,0,1080,1079,1,0,0,1,1,0,0,0,0,0,1
1730,15977,1,0,1080,862,0,1,0,2,0,2,0,143,75,0,0
233,2045,1,0,1080,829,1,0,0,1,1,0,0,251,0,0,0
1044,10222,1,0,1080,725,1,0,0,2,0,0,7,120,173,55,0
565,5442,1,0,1080,1075,1,0,0,1,1,0,0,0,5,0,0
31,231,1,0,1080,1075,0,1,0,2,0,0,0,5,0,0,0
1156,11214,1,0,1080,688,0,0,1,1,1,0,0,211,181,0,0
495,4857,1,0,1080,1079,0,0,1,2,0,0,0,0,0,0,1
235,2075,1,0,1080,1076,1,0,0,2,0,0,0,0,0,0,4
1861,17321,1,0,1080,856,0,0,1,2,0,1,0,224,0,0,0
408,3967,1,0,1080,330,0,1,0,2,0,0,0,745,0,0,5
968,9503,1,0,1080,305,1,0,0,2,0,0,0,775,0,0,0
1047,10235,1,0,1080,1075,1,0,0,2,0,0,0,0,0,0,5
105,885,1,0,1080,1034,0,1,0,2,0,2,46,0,0,0,0
419,4099,1,0,1080,974,0,0,1,2,0,0,0,0,106,0,0
555,5393,1,0,1080,1079,1,0,0,2,0,0,1,0,0,0,0
351,3357,1,0,1080,1077,1,0,0,2,0,0,0,0,3,0,0
1566,14710,1,0,1080,1016,1,0,0,1,1,0,0,64,0,0,0
1402,13285,1,0,1080,1078,0,0,1,1,1,0,0,2,0,0,0
1431,13614,1,0,1080,1077,1,0,0,2,0,0,3,0,0,0,0
1157,11223,1,0,1080,1077,0,1,0,1,1,0,0,0,0,3,0
1587,14851,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
291,2684,1,0,1080,957,1,0,0,2,0,3,0,75,0,0,48
1256,12053,1,0,1080,526,0,1,0,2,0,0,0,554,0,0,0
223,1942,1,0,1080,1075,0,1,0,2,0,1,5,0,0,0,0
766,7354,1,0,1080,878,1,0,0,2,0,0,0,202,0,0,0
1168,11287,1,0,1080,142,0,1,0,2,0,3,0,917,21,0,0
1288,12318,1,0,1080,377,0,0,1,2,0,1,0,703,0,0,0
278,2528,1,0,1080,774,1,0,0,2,0,0,0,217,0,0,89
903,8808,1,0,1080,1075,1,0,0,2,0,0,0,0,5,0,0
1183,11402,1,0,1080,1061,0,1,0,2,0,2,0,19,0,0,0
1568,14717,1,0,1080,244,0,0,1,1,1,0,0,836,0,0,0
1984,18352,1,0,1080,697,0,1,0,1,1,0,0,382,0,1,0
657,6311,1,0,1080,932,0,1,0,2,0,2,28,90,30,0,0
1788,16495,1,0,1080,689,0,1,0,1,1,0,97,294,0,0,0
133,1148,1,0,1080,896,1,0,0,1,1,0,0,184,0,0,0
1243,11947,1,0,1080,465,1,0,0,2,0,0,0,615,0,0,0
335,3224,1,0,1080,1074,0,1,0,2,0,4,0,0,6,0,0
1605,14982,1,0,1080,1075,1,0,0,1,1,0,5,0,0,0,0
572,5467,1,0,1080,1029,1,0,0,2,0,0,0,51,0,0,0
1598,14919,1,0,1080,800,0,1,0,1,1,0,0,280,0,0,0
803,7657,1,0,1080,782,0,1,0,2,0,2,0,298,0,0,0
1505,14205,1,0,1080,1078,1,0,0,1,1,0,0,2,0,0,0
617,5831,1,0,1080,961,1,0,0,1,1,0,0,0,119,0,0
1902,17673,1,0,1080,1059,1,0,0,2,0,2,0,0,0,21,0
372,3513,1,0,1080,772,0,0,1,2,0,0,0,170,138,0,0
1929,17901,1,0,1080,968,0,1,0,2,0,0,0,67,0,0,45
1644,15263,1,0,1080,483,1,0,0,1,1,1,0,0,597,0,0
138,1171,1,0,1080,703,1,0,0,2,0,0,0,377,0,0,0
1410,13356,1,0,1080,975,1,0,0,2,0,0,105,0,0,0,0
608,5737,1,0,1080,375,1,0,0,1,1,0,0,373,332,0,0
433,4250,1,0,1080,311,0,1,0,2,0,3,0,597,172,0,0
1025,10004,1,0,1080,1075,0,0,1,2,0,0,0,0,0,5,0
1632,15189,1,0,1080,523,0,0,1,2,0,3,47,509,1,0,0
996,9751,1,0,1080,534,0,1,0,2,0,1,28,518,0,0,0
415,4068,1,0,1080,1079,1,0,0,1,1,0,0,0,0,0,1
189,1579,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
344,3298,1,0,1080,561,0,0,1,2,0,2,0,519,0,0,0
584,5550,1,0,1080,854,0,1,0,1,1,0,0,226,0,0,0
901,8793,1,0,1080,947,0,0,1,2,0,0,0,133,0,0,0
1855,17265,1,0,1080,1077,0,1,0,1,1,0,0,0,3,0,0
307,2922,1,0,1080,965,0,0,1,1,1,0,0,0,77,38,0
1013,9883,1,0,1080,1036,1,0,0,1,1,0,0,44,0,0,0
986,9686,1,0,1080,462,0,1,0,2,0,0,0,65,553,0,0
1058,10343,1,0,1080,542,0,0,1,1,1,0,0,502,0,0,36
1217,11656,1,0,1080,349,1,0,0,2,0,0,0,0,731,0,0
1731,15988,1,0,1080,1076,1,0,0,1,1,0,0,0,0,4,0
16,147,1,0,1080,606,1,0,0,2,0,0,0,474,0,0,0
1400,13275,1,0,1080,975,0,1,0,1,1,1,0,0,0,31,74
1782,16447,1,0,1080,1075,1,0,0,2,0,0,0,0,0,0,5
899,8755,1,0,1080,1079,1,0,0,1,1,0,1,0,0,0,0
997,9756,1,0,1080,1071,0,1,0,2,0,0,0,0,0,0,9
225,1955,1,0,1080,1007,0,1,0,2,0,0,16,0,57,0,0
1351,12840,1,0,1080,1079,1,0,0,1,1,0,0,0,0,1,0
1305,12440,1,0,1080,909,1,0,0,1,1,0,0,0,0,0,171
232,2041,1,0,1080,671,0,1,0,2,0,0,0,242,167,0,0
501,4908,1,0,1080,1062,1,0,0,2,0,0,18,0,0,0,0
1384,13115,1,0,1080,863,0,0,1,1,1,0,0,217,0,0,0
1254,12035,1,0,1080,732,0,1,0,2,0,4,17,331,0,0,0
1055,10310,1,0,1080,1078,0,0,1,1,1,2,0,0,2,0,0
1848,17150,1,0,1080,397,0,0,1,2,0,0,0,683,0,0,0
71,682,1,0,1080,1066,0,1,0,2,0,1,0,14,0,0,0
246,2213,1,0,1080,652,0,1,0,2,0,2,0,428,0,0,0
469,4590,1,0,1080,973,0,1,0,2,0,0,0,107,0,0,0
1172,11316,1,0,1080,1004,1,0,0,2,0,0,0,76,0,0,0
639,6091,1,0,1080,1077,0,1,0,2,0,3,0,0,0,3,0
63,569,1,0,1080,1076,1,0,0,2,0,0,0,0,0,0,4
812,7704,1,0,1080,811,0,1,0,2,0,2,0,269,0,0,0
1706,15757,1,0,1080,687,0,1,0,2,0,0,0,393,0,0,0
815,7744,1,0,1080,1076,1,0,0,2,0,0,4,0,0,0,0
1944,18063,1,0,1080,926,1,0,0,1,1,0,7,87,29,0,31
472,4629,1,0,1080,904,1,0,0,2,0,0,0,104,0,72,0
1491,14128,1,0,1080,898,0,0,1,2,0,0,19,163,0,0,0
473,4667,1,0,1080,829,0,1,0,1,1,0,0,233,0,0,18
881,8557,1,0,1080,847,1,0,0,2,0,0,0,78,155,0,0
1480,14017,1,0,1080,980,1,0,0,2,0,0,0,78,0,0,22
911,8889,1,0,1080,1075,0,1,0,2,0,2,0,0,5,0,0
50,435,1,0,1080,932,1,0,0,2,0,0,0,0,148,0,0
569,5456,1,0,1080,865,0,1,0,2,0,2,0,215,0,0,0
1865,17338,1,0,1080,1075,0,0,1,1,1,0,0,5,0,0,0
2000,18514,1,0,1080,963,1,0,0,2,0,2,0,26,87,0,4
1850,17153,1,0,1080,1077,0,1,0,1,1,0,0,0,0,3,0
1484,14059,1,0,1080,867,1,0,0,2,0,0,0,184,0,29,0
371,3510,1,0,1080,1000,0,1,0,2,0,0,0,80,0,0,0
1688,15563,1,0,1080,428,1,0,0,2,0,3,0,652,0,0,0
1925,17857,1,0,1080,1075,1,0,0,2,0,2,0,0,0,0,5
1375,13042,1,0,1080,1075,0,1,0,2,0,0,0,0,5,0,0
655,6300,1,0,1080,1078,1,0,0,1,1,0,0,2,0,0,0
400,3923,1,0,1080,671,0,1,0,2,0,0,0,0,409,0,0
837,7980,1,0,1080,1054,1,0,0,2,0,3,0,0,0,0,26
512,4981,1,0,1080,360,1,0,0,2,0,0,0,0,4,0,716
543,5330,1,0,1080,1078,1,0,0,2,0,0,0,0,0,0,2
287,2662,1,0,1080,1079,0,1,0,1,1,0,1,0,0,0,0
708,6840,1,0,1080,539,1,0,0,1,1,0,195,284,62,0,0
456,4456,1,0,1080,487,0,1,0,2,0,0,32,520,41,0,0
1809,16750,1,0,1080,1002,1,0,0,2,0,2,0,78,0,0,0
1905,17703,1,0,1080,915,0,1,0,1,1,0,13,0,152,0,0
805,7671,1,0,1080,1079,0,1,0,2,0,0,0,0,1,0,0
1610,15013,1,0,1080,1079,1,0,0,1,1,0,0,1,0,0,0
990,9712,1,0,1080,1077,1,0,0,2,0,0,3,0,0,0,0
1985,18354,1,0,1080,1035,1,0,0,1,1,1,0,0,12,0,33
1311,12471,1,0,1080,1078,1,0,0,2,0,0,0,0,0,2,0
181,1542,1,0,1080,744,0,0,1,2,0,3,0,336,0,0,0
1594,14900,1,0,1080,455,1,0,0,2,0,3,0,0,0,625,0
69,660,1,0,1080,938,0,1,0,1,1,0,18,0,124,0,0
492,4828,1,0,1080,731,0,1,0,2,0,0,162,187,0,0,0
1525,14358,1,0,1080,781,0,1,0,2,0,0,0,0,299,0,0
112,918,1,0,1080,1003,1,0,0,1,1,0,0,23,52,0,2
1222,11732,1,0,1080,1071,1,0,0,2,0,1,0,9,0,0,0
37,323,1,0,1080,1049,0,1,0,2,0,3,0,31,0,0,0
1062,10379,1,0,1080,1023,1,0,0,2,0,0,12,0,0,0,45
67,634,1,0,1080,1077,1,0,0,2,0,0,0,0,0,3,0
647,6209,1,0,1080,1075,1,0,0,2,0,0,0,0,5,0,0
1702,15711,1,0,1080,943,1,0,0,1,1,1,0,0,137,0,0
787,7511,1,0,1080,1076,0,1,0,2,0,1,4,0,0,0,0
1567,14715,1,0,1080,1077,0,0,1,2,0,0,0,0,0,3,0
1881,17499,1,0,1080,1076,1,0,0,1,1,0,0,0,0,0,4
1105,10836,1,0,1080,670,1,0,0,1,1,0,0,0,410,0,0
195,1617,1,0,1080,986,0,1,0,1,1,0,24,0,70,0,0
681,6584,1,0,1080,788,1,0,0,1,1,0,16,0,0,0,276
1420,13485,1,0,1080,754,0,0,1,2,0,0,0,0,326,0,0
931,9048,1,0,1080,1077,1,0,0,2,0,0,0,0,3,0,0
1194,11484,1,0,1080,584,0,1,0,1,1,2,489,7,0,0,0
1815,16853,1,0,1080,1078,0,0,1,2,0,0,0,0,2,0,0
449,4391,1,0,1080,954,1,0,0,2,0,0,0,0,126,0,0
1628,15125,1,0,1080,828,1,0,0,1,1,0,0,147,105,0,0
1621,15076,1,0,1080,887,0,0,1,2,0,0,0,193,0,0,0
96,824,1,0,1080,698,1,0,0,1,1,0,59,153,17,0,153
1232,11861,1,0,1080,700,0,1,0,2,0,0,0,380,0,0,0
664,6414,1,0,1080,506,0,0,1,1,1,0,0,0,574,0,0
977,9565,1,0,1080,1079,1,0,0,2,0,1,0,0,0,1,0
1406,13313,1,0,1080,783,0,0,1,1,1,0,0,61,236,0,0
1683,15549,1,0,1080,849,0,1,0,1,1,0,0,231,0,0,0
43,392,1,0,1080,772,1,0,0,2,0,0,0,308,0,0,0
767,7361,1,0,1080,1075,1,0,0,2,0,0,0,5,0,0,0
333,3195,1,0,1080,830,0,1,0,1,1,0,0,250,0,0,0
1207,11591,1,0,1080,1075,0,1,0,2,0,0,0,0,5,0,0
1710,15799,1,0,1080,1059,0,1,0,2,0,0,21,0,0,0,0
804,7665,1,0,1080,646,0,1,0,2,0,0,0,191,243,0,0
1508,14217,1,0,1080,251,0,1,0,2,0,2,0,829,0,0,0
1458,13817,1,0,1080,627,0,0,1,1,1,0,0,453,0,0,0
1884,17513,1,0,1080,855,0,0,1,1,1,0,0,105,113,7,0
603,5698,1,0,1080,1070,1,0,0,2,0,0,0,10,0,0,0
1084,10644,1,0,1080,460,1,0,0,2,0,1,0,0,604,0,16
1041,10197,1,0,1080,1027,1,0,0,1,1,0,24,28,0,0,1
1864,17337,1,0,1080,489,0,0,1,2,0,0,0,172,0,0,419
1321,12605,1,0,1080,988,1,0,0,2,0,0,0,92,0,0,0
304,2891,1,0,1080,864,1,0,0,1,1,0,0,33,0,0,183
824,7835,1,0,1080,670,1,0,0,2,0,3,0,268,0,8,134
1238,11899,1,0,1080,603,1,0,0,2,0,0,0,230,247,0,0
482,4763,1,0,1080,404,1,0,0,2,0,0,0,0,676,0,0
1427,13550,1,0,1080,784,0,0,1,1,1,0,0,0,296,0,0
672,6517,1,0,1080,809,0,1,0,1,1,0,56,118,0,0,97
381,3658,1,0,1080,1036,1,0,0,2,0,1,0,44,0,0,0
499,4883,1,0,1080,1069,0,1,0,1,1,0,0,0,0,0,11
49,434,1,0,1080,1074,0,1,0,1,1,0,0,6,0,0,0
545,5339,1,0,1080,555,0,1,0,1,1,0,0,0,525,0,0
1283,12307,1,0,1080,680,0,1,0,2,0,0,0,400,0,0,0
1563,14650,1,0,1080,907,0,1,0,2,0,0,0,173,0,0,0
1048,10244,1,0,1080,710,1,0,0,1,1,1,0,370,0,0,0
867,8393,1,0,1080,954,1,0,0,1,1,0,0,0,126,0,0
1274,12233,1,0,1080,854,0,0,1,2,0,0,0,226,0,0,0
1010,9863,1,0,1080,1028,0,1,0,2,0,0,0,0,0,0,52
250,2249,1,0,1080,1075,0,0,1,1,1,0,0,5,0,0,0
1868,17359,1,0,1080,222,0,1,0,1,1,0,0,796,62,0,0
318,2970,1,0,1080,269,0,1,0,2,0,0,0,811,0,0,0
978,9566,1,0,1080,781,1,0,0,1,1,1,142,156,0,1,0
59,517,1,0,1080,1076,1,0,0,1,1,0,0,0,0,0,4
227,1988,1,0,1080,1076,0,1,0,2,0,1,0,0,4,0,0
618,5832,1,0,1080,206,1,0,0,2,0,0,0,874,0,0,0
753,7226,1,0,1080,710,0,1,0,2,0,0,0,370,0,0,0
988,9705,1,0,1080,659,1,0,0,1,1,2,0,248,173,0,0
788,7527,1,0,1080,483,0,0,1,2,0,0,0,597,0,0,0
447,4381,1,0,1080,1078,1,0,0,2,0,2,0,0,0,0,2
356,3388,1,0,1080,450,0,1,0,2,0,1,0,435,186,0,9
1769,16330,1,0,1080,1076,1,0,0,1,1,0,0,4,0,0,0
1994,18437,1,0,1080,613,0,0,1,2,0,3,0,426,41,0,0
769,7367,1,0,1080,770,1,0,0,1,1,0,0,0,307,3,0
1514,14303,1,0,1080,857,0,1,0,2,0,0,0,223,0,0,0
1227,11812,1,0,1080,1075,1,0,0,2,0,3,0,5,0,0,0
724,6964,1,0,1080,727,0,0,1,2,0,0,0,326,0,0,27
900,8757,1,0,1080,889,1,0,0,1,1,0,14,0,168,0,9
1009,9860,1,0,1080,930,0,0,1,2,0,0,0,150,0,0,0
825,7854,1,0,1080,652,0,0,1,2,0,0,3,0,425,0,0
1720,15917,1,0,1080,945,0,0,1,2,0,0,0,135,0,0,0
706,6837,1,0,1080,569,0,1,0,2,0,1,0,456,55,0,0
792,7546,1,0,1080,627,0,0,1,2,0,2,70,333,50,0,0
886,8647,1,0,1080,780,1,0,0,2,0,4,0,300,0,0,0
739,7079,1,0,1080,1077,0,0,1,1,1,0,0,0,0,0,3
1893,17599,1,0,1080,485,1,0,0,2,0,1,0,595,0,0,0
1897,17630,1,0,1080,1077,1,0,0,1,1,0,0,3,0,0,0
256,2299,1,0,1080,420,0,0,1,2,0,0,0,634,0,0,26
1867,17358,1,0,1080,1077,0,1,0,2,0,0,0,0,3,0,0
851,8143,1,0,1080,1005,0,0,1,2,0,1,0,75,0,0,0
429,4207,1,0,1080,1079,1,0,0,2,0,1,1,0,0,0,0
748,7165,1,0,1080,313,0,0,1,2,0,2,0,767,0,0,0
830,7904,1,0,1080,1078,0,0,1,2,0,1,0,2,0,0,0
41,362,1,0,1080,397,0,0,1,2,0,0,0,0,683,0,0
1680,15528,1,0,1080,211,0,1,0,2,0,0,869,0,0,0,0
1014,9891,1,0,1080,761,0,0,1,2,0,2,71,195,53,0,0
274,2504,1,0,1080,795,1,0,0,1,1,0,0,0,275,6,4
117,960,1,0,1080,1077,0,1,0,1,1,0,0,0,0,3,0
1430,13600,1,0,1080,1033,0,1,0,2,0,1,0,47,0,0,0
677,6568,1,0,1080,1079,1,0,0,1,1,0,0,0,0,0,1
1818,16868,1,0,1080,327,1,0,0,2,0,0,0,753,0,0,0
145,1245,1,0,1080,1077,1,0,0,2,0,1,0,0,0,0,3
1821,16891,1,0,1080,1045,1,0,0,1,1,0,0,0,35,0,0
83,754,1,0,1080,871,0,1,0,1,1,0,0,191,3,0,15
147,1270,1,0,1080,1075,0,1,0,2,0,0,0,0,5,0,0
972,9529,1,0,1080,180,0,0,1,2,0,0,0,0,900,0,0
1719,15906,1,0,1080,1076,1,0,0,2,0,3,0,0,0,4,0
169,1467,1,0,1080,1045,1,0,0,1,1,0,0,0,35,0,0
1360,12937,1,0,1080,910,1,0,0,1,1,2,5,0,165,0,0
1285,12310,1,0,1080,1076,0,0,1,1,1,0,0,4,0,0,0
994,9736,1,0,1080,933,0,0,1,1,1,0,0,147,0,0,0
577,5494,1,0,1080,1009,0,1,0,2,0,0,0,0,0,0,71
1123,11029,1,0,1080,898,0,1,0,1,1,0,0,169,0,0,13
1896,17619,1,0,1080,497,1,0,0,1,1,0,44,0,539,0,0
531,5176,1,0,1080,496,0,1,0,1,1,0,0,0,584,0,0
1314,12517,1,0,1080,971,0,1,0,1,1,0,10,88,0,0,11
1781,16439,1,0,1080,1028,1,0,0,2,0,0,0,52,0,0,0
698,6742,1,0,1080,481,0,1,0,2,0,0,0,599,0,0,0
1319,12581,1,0,1080,1079,1,0,0,2,0,0,0,0,0,0,1
280,2546,1,0,1080,1016,1,0,0,2,0,0,0,21,0,0,43
144,1244,1,0,1080,658,1,0,0,2,0,1,46,317,30,0,29
1843,17097,1,0,1080,557,0,0,1,2,0,0,0,523,0,0,0
166,1439,1,0,1080,1005,1,0,0,1,1,0,0,75,0,0,0
974,9547,1,0,1080,885,1,0,0,2,0,0,0,0,195,0,0
960,9397,1,0,1080,491,1,0,0,2,0,0,103,0,477,9,0
502,4920,1,0,1080,1075,1,0,0,2,0,0,5,0,0,0,0
1371,13002,1,0,1080,1046,0,0,1,2,0,0,0,34,0,0,0
140,1192,1,0,1080,1058,0,0,1,1,1,0,0,21,0,1,0
1133,11078,1,0,1080,667,0,0,1,1,1,0,0,183,230,0,0
1690,15582,1,0,1080,1076,1,0,0,1,1,0,0,0,0,0,4
1780,16428,1,0,1080,957,0,1,0,2,0,0,0,123,0,0,0
1286,12313,1,0,1080,752,0,1,0,2,0,0,0,281,0,47,0
930,9047,1,0,1080,694,1,0,0,1,1,0,0,0,386,0,0
1964,18183,1,0,1080,870,1,0,0,2,0,0,0,86,99,0,25
162,1433,1,0,1080,905,0,0,1,1,1,0,0,0,175,0,0
1890,17556,1,0,1080,871,0,1,0,1,1,0,0,0,0,0,209
1839,17025,1,0,1080,1075,1,0,0,2,0,0,0,0,0,5,0
34,274,1,0,1080,637,0,1,0,2,0,0,0,153,290,0,0
228,2013,1,0,1080,435,0,0,1,2,0,1,0,645,0,0,0
680,6583,1,0,1080,635,1,0,0,1,1,0,0,0,445,0,0
379,3587,1,0,1080,1077,0,0,1,1,1,0,0,0,0,3,0
518,5053,1,0,1080,581,1,0,0,1,1,0,0,499,0,0,0
1135,11086,1,0,1080,1075,1,0,0,1,1,0,0,0,0,5,0
288,2664,1,0,1080,357,0,1,0,2,0,0,0,650,73,0,0
736,7057,1,0,1080,587,1,0,0,1,1,0,0,91,382,20,0
461,4517,1,0,1080,910,0,1,0,2,0,1,0,170,0,0,0
337,3239,1,0,1080,1003,1,0,0,2,0,2,0,0,77,0,0
1898,17635,1,0,1080,649,1,0,0,2,0,0,0,431,0,0,0
277,2525,1,0,1080,1076,1,0,0,1,1,0,0,4,0,0,0
605,5708,1,0,1080,1077,0,1,0,2,0,2,0,0,0,3,0
363,3467,1,0,1080,1077,1,0,0,1,1,0,0,0,0,3,0
409,3991,1,0,1080,1079,1,0,0,2,0,0,0,0,0,1,0
173,1498,1,0,1080,894,1,0,0,2,0,0,0,186,0,0,0
1726,15946,1,0,1080,984,1,0,0,2,0,0,0,90,0,6,0
268,2467,1,0,1080,517,1,0,0,1,1,0,0,563,0,0,0
1638,15248,1,0,1080,550,0,1,0,2,0,0,0,441,0,89,0
1377,13064,1,0,1080,1066,0,1,0,2,0,0,0,14,0,0,0
364,3471,1,0,1080,939,1,0,0,2,0,0,0,141,0,0,0
839,8005,1,0,1080,1010,1,0,0,2,0,1,0,0,70,0,0
1211,11620,1,0,1080,1010,0,1,0,2,0,4,0,70,0,0,0
100,843,1,0,1080,931,0,0,1,2,0,2,10,116,0,0,23
1437,13639,1,0,1080,853,1,0,0,2,0,1,227,0,0,0,0
239,2147,1,0,1080,1078,1,0,0,2,0,0,0,0,0,0,2
1309,12462,1,0,1080,1074,1,0,0,1,1,0,0,0,0,0,6
1456,13785,1,0,1080,513,0,1,0,2,0,0,0,567,0,0,0
506,4947,1,0,1080,851,1,0,0,2,0,0,0,229,0,0,0
1772,16344,1,0,1080,730,1,0,0,1,1,0,0,0,350,0,0
211,1812,1,0,1080,1077,1,0,0,2,0,0,0,0,0,3,0
667,6470,1,0,1080,1079,0,1,0,2,0,0,0,1,0,0,0
1228,11817,1,0,1080,668,1,0,0,2,0,0,0,412,0,0,0
929,9041,1,0,1080,905,0,1,0,2,0,2,0,175,0,0,0
1461,13854,1,0,1080,1019,1,0,0,2,0,1,0,12,0,0,49
1416,13427,1,0,1080,502,0,1,0,2,0,0,0,578,0,0,0
267,2453,1,0,1080,1078,0,1,0,1,1,0,0,2,0,0,0
876,8479,1,0,1080,610,0,0,1,2,0,0,0,282,44,0,144
1038,10169,1,0,1080,744,1,0,0,2,0,1,0,336,0,0,0
1166,11274,1,0,1080,719,0,0,1,2,0,0,0,361,0,0,0
1252,12024,1,0,1080,538,1,0,0,2,0,1,0,0,542,0,0
1370,12992,1,0,1080,983,0,1,0,2,0,0,0,9,0,0,88
1096,10732,1,0,1080,691,1,0,0,2,0,0,0,352,37,0,0
435,4274,1,0,1080,1077,1,0,0,2,0,1,0,3,0,0,0
