ID,uno,sero,rural,urban,b51q11,Accomod,FandB,Transp,Shp,Recr,fr_fem,hinc20k,stlt3,st410,stgt10,bud
9128,1,0,0,1,7,0,100,2500,1600,0,0.5,0,0,1,0,100000
14963,1,0,1,0,1,700,200,6300,1900,0,0.5,0,1,0,0,100000
5800,1,0,0,1,7,4200,1600,20800,3300,0,0.666666667,1,0,1,0,100000
584,1,0,1,0,3,4900,1900,1900,2400,0,0.333333333,0,1,0,0,100000
11536,1,0,0,1,10,0,300,4300,1900,0,0,0,0,1,0,100000
62,1,0,1,0,2,0,0,620,200,0,0,0,1,0,0,100000
13258,1,0,0,1,2,5400,4100,3520,500,0,0.333333333,0,1,0,0,100000
8808,1,0,0,1,2,100,700,220,700,0,0,0,1,0,0,100000
13962,1,0,0,1,4,0,0,5550,200,0,0.333333333,1,0,1,0,100000
10811,1,0,0,1,9,7100,4000,2750,3300,0,0.5,0,0,1,0,100000
12407,1,0,0,1,2,0,0,1500,0,0,0.5,0,1,0,0,100000
11504,1,0,0,1,4,3700,2000,3000,4000,0,0,1,0,1,0,100000
9203,1,0,0,1,2,300,900,1000,1700,0,0,0,1,0,0,100000
12523,1,0,0,1,3,1700,1600,1800,6000,100,0.666666667,0,1,0,0,100000
15197,1,0,0,1,2,0,0,6000,1300,0,0.428571429,0,1,0,0,100000
9099,1,0,0,1,2,5300,2700,1420,900,0,0,0,1,0,0,100000
13884,1,0,0,1,6,8500,1200,9550,300,0,0.5,1,0,1,0,100000
13213,1,0,0,1,30,0,1000,2000,1700,5100,0,0,0,0,1,100000
3929,1,0,1,0,2,0,200,280,400,0,0.5,0,1,0,0,100000
9368,1,0,0,1,7,0,900,9200,900,300,0.75,1,0,1,0,100000
1438,1,0,1,0,4,0,0,60,800,0,0.5,0,0,1,0,100000
3747,1,0,1,0,3,0,400,260,700,0,0.5,0,1,0,0,100000
8728,1,0,0,1,15,68500,1400,6000,900,0,0.5,1,0,0,1,100000
11417,1,0,0,1,5,0,0,600,0,0,0,0,0,1,0,100000
3222,1,0,1,0,10,0,100,160,0,0,0,0,0,1,0,100000
12863,1,0,0,1,3,0,0,3530,0,0,0.5,0,1,0,0,100000
4857,1,0,0,1,2,2400,600,200,600,0,0.5,0,1,0,0,100000
759,1,0,1,0,2,0,800,1000,700,100,0.666666667,0,1,0,0,100000
4013,1,0,1,0,4,0,1500,4500,1500,200,0.6,0,0,1,0,100000
12270,1,0,0,1,1,700,700,3280,1900,1300,0.6,1,1,0,0,100000
5830,1,0,0,1,2,1300,0,80,0,0,0,0,1,0,0,100000
14573,1,0,1,0,7,0,0,80,0,0,0.5,0,0,1,0,100000
14969,1,0,1,0,2,0,100,2400,0,0,0.5,0,1,0,0,100000
9810,1,0,0,1,4,0,0,290,400,0,0.666666667,0,0,1,0,100000
765,1,0,1,0,5,0,1700,140,1700,0,0,0,0,1,0,100000
8726,1,0,0,1,10,0,600,43000,800,0,0.75,0,0,1,0,100000
83,1,0,1,0,1,0,300,100,600,300,1,0,1,0,0,100000
1625,1,0,1,0,2,600,200,320,800,0,0.5,0,1,0,0,100000
10524,1,0,0,1,6,1400,1100,7800,1000,1200,1,1,0,1,0,100000
4561,1,0,1,0,3,0,300,264,700,0,0,0,1,0,0,100000
10013,1,0,0,1,15,0,600,440,200,0,0,0,0,0,1,100000
1254,1,0,1,0,1,400,300,764,700,1300,0,0,1,0,0,100000
4500,1,0,1,0,1,100,700,54,500,0,0.333333333,0,1,0,0,100000
12671,1,0,0,1,5,0,0,106,0,0,0.666666667,0,0,1,0,100000
4590,1,0,1,0,3,0,0,136,1100,0,0.75,0,1,0,0,100000
3338,1,0,1,0,4,0,200,450,1300,0,0.5,0,0,1,0,100000
15516,1,0,0,1,2,0,0,1000,0,0,0.666666667,0,1,0,0,100000
7129,1,0,0,1,1,0,1400,1400,300,0,0.666666667,0,1,0,0,100000
5488,1,0,0,1,1,6500,1800,1500,3500,0,0.5,0,1,0,0,100000
7857,1,0,0,1,4,0,1000,120,9900,0,1,0,0,1,0,100000
5626,1,0,0,1,4,6300,4000,4500,2300,700,0,1,0,1,0,100000
14288,1,0,0,1,7,0,100,700,200,0,1,0,0,1,0,100000
7931,1,0,0,1,3,0,0,180,0,0,0.6,0,1,0,0,100000
1533,1,0,1,0,2,0,0,700,100,0,0,0,1,0,0,100000
12243,1,0,0,1,2,0,500,1000,1500,0,0.5,0,1,0,0,100000
10539,1,0,0,1,4,0,4000,4800,3300,100,0.666666667,0,0,1,0,100000
7977,1,0,0,1,4,0,900,170,2200,0,0,0,0,1,0,100000
2916,1,0,1,0,5,0,200,1450,300,0,0,0,0,1,0,100000
3806,1,0,1,0,5,0,300,680,500,0,0.333333333,0,0,1,0,100000
8445,1,0,0,1,2,900,300,100,400,0,1,0,1,0,0,100000
10156,1,0,0,1,3,0,100,120,200,0,0,0,1,0,0,100000
6853,1,0,0,1,4,1000,1200,1400,400,0,0,0,0,1,0,100000
2800,1,0,1,0,15,0,700,230,800,0,0.666666667,0,0,0,1,100000
7406,1,0,0,1,4,0,0,965,0,0,0,0,0,1,0,100000
8462,1,0,0,1,10,0,200,18300,5600,0,0.5,0,0,1,0,100000
7051,1,0,0,1,5,2200,500,5450,3200,0,0.666666667,0,0,1,0,100000
9740,1,0,0,1,8,3200,3400,9780,2000,500,0.5,1,0,1,0,100000
10458,1,0,0,1,4,0,2100,3500,2700,0,0.75,0,0,1,0,100000
3324,1,0,1,0,2,2200,600,360,700,0,0,0,1,0,0,100000
13641,1,0,0,1,3,900,200,1275,300,0,0.666666667,0,1,0,0,100000
13429,1,0,0,1,7,1600,2900,1990,2700,500,0.8,0,0,1,0,100000
12925,1,0,0,1,7,0,0,5500,0,0,0.333333333,0,0,1,0,100000
7341,1,0,0,1,3,4400,700,2520,5800,0,1,0,1,0,0,100000
8572,1,0,0,1,3,0,1300,3300,800,800,0.5,0,1,0,0,100000
4616,1,0,1,0,6,0,400,160,500,0,0.25,0,0,1,0,100000
425,1,0,1,0,3,600,2400,600,1500,0,0.5,0,1,0,0,100000
11062,1,0,0,1,7,0,1100,4700,200,200,0.25,0,0,1,0,100000
7032,1,0,0,1,5,0,1200,2800,1500,200,0,0,0,1,0,100000
9435,1,0,0,1,17,0,2300,590,5200,0,0.333333333,1,0,0,1,100000
3709,1,0,1,0,1,8600,2000,170,3500,100,1,1,1,0,0,100000
12193,1,0,0,1,30,0,0,1500,0,0,0.5,0,0,0,1,100000
3894,1,0,1,0,2,100,200,150,700,700,1,0,1,0,0,100000
15406,1,0,0,1,30,0,0,120,0,0,1,0,0,0,1,100000
10141,1,0,0,1,28,2000,1500,1060,1500,0,0.4,0,0,0,1,100000
11051,1,0,0,1,3,2300,600,650,400,0,0.5,0,1,0,0,100000
6788,1,0,0,1,10,0,0,4680,0,0,0,0,0,1,0,100000
14995,1,0,1,0,5,800,600,3500,800,2700,0,0,0,1,0,100000
9044,1,0,0,1,4,1100,600,15200,3500,0,0.5,0,0,1,0,100000
12941,1,0,0,1,4,3200,800,10900,12500,0,0.25,0,0,1,0,100000
13539,1,0,0,1,8,0,0,5000,0,0,0.5,0,0,1,0,100000
6224,1,0,0,1,3,1600,1300,5000,600,1500,0,1,1,0,0,100000
4396,1,0,1,0,1,900,1000,3000,700,0,0.333333333,0,1,0,0,100000
12589,1,0,0,1,3,2100,1000,2400,800,0,0.333333333,1,1,0,0,100000
14221,1,0,0,1,4,2800,1100,250,1800,200,1,0,0,1,0,100000
132,1,0,1,0,2,3400,1400,1500,4500,0,0,0,1,0,0,100000
11524,1,0,0,1,2,11600,1900,4000,5500,0,0.6,1,1,0,0,100000
1379,1,0,1,0,7,0,900,300,700,0,0.333333333,0,0,1,0,100000
3078,1,0,1,0,8,0,400,100,300,0,0.5,0,0,1,0,100000
15151,1,0,0,1,2,0,300,600,500,0,0.5,0,1,0,0,100000
8322,1,0,0,1,5,15400,4400,3800,1900,1400,0,1,0,1,0,100000
6499,1,0,0,1,8,0,800,1500,900,0,0,0,0,1,0,100000
10429,1,0,0,1,3,0,100,190,0,0,0,0,1,0,0,100000
14541,1,0,1,0,5,0,1700,2000,1000,0,0.5,0,0,1,0,100000
4557,1,0,1,0,10,0,900,66,1200,0,1,0,0,1,0,100000
13151,1,0,0,1,8,2500,3700,3900,7600,0,0.5,1,0,1,0,100000
13695,1,0,0,1,5,0,0,53200,0,0,0.6,1,0,1,0,100000
10407,1,0,0,1,9,0,2200,7460,100,0,0.5,0,0,1,0,100000
879,1,0,1,0,8,0,500,390,900,0,0.333333333,0,0,1,0,100000
2161,1,0,1,0,2,1900,1300,4920,2300,0,0,0,1,0,0,100000
13663,1,0,0,1,5,2400,2900,68000,2100,100,0.5,1,0,1,0,100000
14060,1,0,0,1,20,5000,2300,1870,7100,100,0.75,1,0,0,1,100000
8394,1,0,0,1,2,0,0,1900,0,0,0.5,0,1,0,0,100000
6203,1,0,0,1,30,0,200,1635,0,0,0,0,0,0,1,100000
5355,1,0,0,1,7,5100,900,460,2900,0,0.333333333,0,0,1,0,100000
5299,1,0,0,1,15,0,1300,500,5800,100,0.5,0,0,0,1,100000
11835,1,0,0,1,2,1200,1800,800,1700,0,0.25,1,1,0,0,100000
13494,1,0,0,1,2,1900,600,5800,3500,0,0.75,1,1,0,0,100000
14249,1,0,0,1,3,100,300,185,600,0,1,0,1,0,0,100000
10599,1,0,0,1,7,0,300,3020,900,0,1,0,0,1,0,100000
7245,1,0,0,1,6,4500,1600,660,4100,100,0.25,0,0,1,0,100000
916,1,0,1,0,4,0,1500,80,1300,0,0.5,0,0,1,0,100000
3018,1,0,1,0,3,0,0,400,300,0,0.666666667,0,1,0,0,100000
13004,1,0,0,1,5,0,0,2250,900,0,0.5,0,0,1,0,100000
13273,1,0,0,1,4,2300,1200,1800,300,5800,0,0,0,1,0,100000
10172,1,0,0,1,2,200,200,400,0,0,0,0,1,0,0,100000
6956,1,0,0,1,8,0,0,3360,1200,0,0.25,0,0,1,0,100000
9012,1,0,0,1,5,0,100,550,800,0,0,0,0,1,0,100000
8560,1,0,0,1,6,0,2700,60000,600,0,0.8,1,0,1,0,100000
3734,1,0,1,0,1,0,300,500,900,0,0.5,0,1,0,0,100000
10607,1,0,0,1,1,200,1100,510,100,0,0.666666667,0,1,0,0,100000
15161,1,0,0,1,2,0,0,1000,0,0,0,1,1,0,0,100000
9662,1,0,0,1,14,4400,0,170,100,0,0,0,0,0,1,100000
15890,1,0,0,1,1,900,1100,4000,500,0,0.5,0,1,0,0,100000
13702,1,0,0,1,2,0,300,400,0,0,0.5,0,1,0,0,100000
14523,1,0,1,0,7,12900,3900,1800,3400,0,0,1,0,1,0,100000
7349,1,0,0,1,8,9200,8300,25150,1300,500,0.6,1,0,1,0,100000
6613,1,0,0,1,2,2700,1900,600,1900,0,0,0,1,0,0,100000
10366,1,0,0,1,2,0,400,240,1000,0,0,0,1,0,0,100000
1341,1,0,1,0,4,0,600,140,900,0,0,0,0,1,0,100000
3975,1,0,1,0,3,1000,1200,1480,900,0,0,0,1,0,0,100000
5427,1,0,0,1,2,1500,2000,360,1000,500,0.25,0,1,0,0,100000
2795,1,0,1,0,3,0,100,190,300,0,0,0,1,0,0,100000
10647,1,0,0,1,1,0,0,1200,0,0,0.5,0,1,0,0,100000
5481,1,0,0,1,1,0,2100,350,1300,0,0,0,1,0,0,100000
15170,1,0,0,1,3,5000,1900,2000,2100,2000,0,1,1,0,0,100000
12588,1,0,0,1,5,2600,800,2050,3800,0,0.333333333,0,0,1,0,100000
2070,1,0,1,0,6,0,0,400,0,0,0,0,0,1,0,100000
5872,1,0,0,1,5,1100,3400,70850,3500,0,0.5,1,0,1,0,100000
4373,1,0,1,0,4,0,200,1530,1300,0,0.5,0,0,1,0,100000
9310,1,0,0,1,2,0,200,2050,0,0,1,0,1,0,0,100000
14895,1,0,1,0,2,1200,800,80,2200,0,0.5,0,1,0,0,100000
8896,1,0,0,1,7,0,200,1050,700,100,0.5,0,0,1,0,100000
12611,1,0,0,1,5,4100,2100,7000,1100,0,0.4,0,0,1,0,100000
6216,1,0,0,1,2,3000,600,360,400,100,0.5,0,1,0,0,100000
12308,1,0,0,1,2,0,800,150,4600,0,1,0,1,0,0,100000
8834,1,0,0,1,3,2100,900,300,4400,0,0,0,1,0,0,100000
11596,1,0,0,1,4,300,3400,5565,1200,0,0.666666667,1,0,1,0,100000
3679,1,0,1,0,4,1300,300,320,300,0,0.5,0,0,1,0,100000
13308,1,0,0,1,1,0,0,200,0,0,0,0,1,0,0,100000
626,1,0,1,0,6,0,200,2000,800,0,0.666666667,0,0,1,0,100000
8888,1,0,0,1,5,500,2600,9000,14700,500,0.75,0,0,1,0,100000
10950,1,0,0,1,3,12500,2600,7800,4100,0,0.333333333,1,1,0,0,100000
12996,1,0,0,1,14,8600,13300,7500,4300,900,0.333333333,1,0,0,1,100000
13063,1,0,0,1,1,13500,1600,3500,1100,0,0.333333333,1,1,0,0,100000
14431,1,0,1,0,7,0,1000,1500,4600,0,0,0,0,1,0,100000
5997,1,0,0,1,10,300,1400,2300,2400,0,0.5,1,0,1,0,100000
10904,1,0,0,1,5,0,1000,4000,2400,0,0.5,0,0,1,0,100000
5243,1,0,0,1,20,0,3100,1050,2100,600,0.666666667,0,0,0,1,100000
13330,1,0,0,1,3,0,0,770,200,0,0.666666667,0,1,0,0,100000
7974,1,0,0,1,8,300,1300,11000,1700,0,1,0,0,1,0,100000
5333,1,0,0,1,3,0,1100,140,600,0,0,0,1,0,0,100000
14399,1,0,1,0,2,0,200,200,1000,0,0.5,0,1,0,0,100000
10973,1,0,0,1,3,300,900,1800,700,0,0.5,0,1,0,0,100000
2298,1,0,1,0,2,1400,200,600,300,0,0.5,0,1,0,0,100000
11702,1,0,0,1,1,3400,1300,390,1300,0,0,0,1,0,0,100000
9759,1,0,0,1,1,300,200,1800,0,0,0.5,0,1,0,0,100000
13276,1,0,0,1,8,3100,2100,4300,0,0,0.333333333,0,0,1,0,100000
15651,1,0,0,1,1,1500,1800,1010,600,300,0.6,0,1,0,0,100000
15390,1,0,0,1,1,1100,800,2700,1400,0,0.5,0,1,0,0,100000
11671,1,0,0,1,5,1500,4400,2960,1400,0,1,1,0,1,0,100000
7703,1,0,0,1,6,0,200,187,6300,0,1,0,0,1,0,100000
1624,1,0,1,0,3,400,600,450,800,0,0.5,0,1,0,0,100000
9300,1,0,0,1,7,0,2500,8150,4200,0,0.5,1,0,1,0,100000
2657,1,0,1,0,6,0,2200,3660,3000,2100,0.333333333,0,0,1,0,100000
15261,1,0,0,1,9,1900,2000,1800,1600,500,0.333333333,1,0,1,0,100000
707,1,0,1,0,4,0,900,230,600,0,0,0,0,1,0,100000
5356,1,0,0,1,10,6700,1000,330,1600,0,1,0,0,1,0,100000
1096,1,0,1,0,4,0,300,700,100,0,0,0,0,1,0,100000
15335,1,0,0,1,3,0,400,1050,4300,0,0,0,1,0,0,100000
6595,1,0,0,1,5,4000,1400,9000,300,0,0.2,1,0,1,0,100000
13634,1,0,0,1,2,500,1800,200,10100,0,0,0,1,0,0,100000
13666,1,0,0,1,3,5000,1100,2500,3500,0,0.666666667,1,1,0,0,100000
4225,1,0,1,0,10,0,500,5900,700,400,0.333333333,0,0,1,0,100000
1488,1,0,1,0,7,2100,600,1200,500,0,0,0,0,1,0,100000
13022,1,0,0,1,2,0,100,1200,300,0,0.5,1,1,0,0,100000
13701,1,0,0,1,1,0,200,360,500,0,0.5,0,1,0,0,100000
14909,1,0,1,0,7,0,200,3600,600,0,0,0,0,1,0,100000
6631,1,0,0,1,2,1400,500,3400,700,0,0.25,0,1,0,0,100000
6780,1,0,0,1,7,0,0,2400,0,0,0.333333333,0,0,1,0,100000
1326,1,0,1,0,5,0,500,100,800,0,0.5,0,0,1,0,100000
13155,1,0,0,1,3,2100,1500,2500,9100,0,0.5,1,1,0,0,100000
9920,1,0,0,1,3,4300,1700,600,8400,1900,0.5,0,1,0,0,100000
5054,1,0,0,1,10,0,200,1800,400,0,0.333333333,0,0,1,0,100000
15292,1,0,0,1,4,0,600,50,0,0,0.5,0,0,1,0,100000
12107,1,0,0,1,6,600,2500,2600,2400,400,0,1,0,1,0,100000
6099,1,0,0,1,3,0,500,700,0,0,0.5,0,1,0,0,100000
7799,1,0,0,1,8,0,300,390,100,0,0.4,0,0,1,0,100000
14609,1,0,1,0,3,2400,500,500,800,0,0.5,0,1,0,0,100000
11885,1,0,0,1,6,0,800,11950,900,0,0.5,1,0,1,0,100000
6368,1,0,0,1,4,2300,800,1210,2800,100,0.666666667,0,0,1,0,100000
14760,1,0,1,0,3,200,900,2000,600,0,0.5,0,1,0,0,100000
11325,1,0,0,1,2,100,700,3500,100,0,0.5,0,1,0,0,100000
1713,1,0,1,0,3,0,500,300,900,0,0.5,0,1,0,0,100000
14538,1,0,1,0,8,0,900,100,1800,0,0.666666667,0,0,1,0,100000
838,1,0,1,0,1,2600,3200,1000,2200,0,0.333333333,0,1,0,0,100000
7453,1,0,0,1,20,0,1400,1300,2000,0,0.5,0,0,0,1,100000
14152,1,0,0,1,1,1900,1000,820,2000,0,0.5,0,1,0,0,100000
12826,1,0,0,1,5,0,500,10016,600,0,0,0,0,1,0,100000
12864,1,0,0,1,4,3100,1800,35000,1600,500,0.5,0,0,1,0,100000
2029,1,0,1,0,8,6300,3600,420,7800,4100,0.5,1,0,1,0,100000
10119,1,0,0,1,6,0,500,5260,200,0,0.5,0,0,1,0,100000
3154,1,0,1,0,4,0,200,360,300,0,0.5,0,0,1,0,100000
6843,1,0,0,1,10,10500,1000,3450,5400,0,1,1,0,1,0,100000
1418,1,0,1,0,4,0,1200,164,1800,0,0,0,0,1,0,100000
15165,1,0,0,1,4,500,500,2200,700,0,0.5,0,0,1,0,100000
3671,1,0,1,0,1,200,600,600,2000,0,0,0,1,0,0,100000
6903,1,0,0,1,2,4500,200,1400,1000,0,1,1,1,0,0,100000
4774,1,0,0,1,15,0,2600,930,3000,700,0,0,0,0,1,100000
3002,1,0,1,0,4,0,900,320,1200,900,0.666666667,0,0,1,0,100000
1959,1,0,1,0,3,1100,200,1000,1800,0,0,0,1,0,0,100000
12136,1,0,0,1,6,1100,300,1600,400,200,0.6,0,0,1,0,100000
912,1,0,1,0,5,400,3100,240,3000,0,0.5,0,0,1,0,100000
10140,1,0,0,1,4,6000,1500,13600,26700,0,0.333333333,1,0,1,0,100000
10160,1,0,0,1,2,1400,0,280,700,0,0.5,0,1,0,0,100000
8765,1,0,0,1,10,14700,3300,8000,3700,400,0,0,0,1,0,100000
10258,1,0,0,1,9,1900,900,2700,2800,700,0.5,0,0,1,0,100000
12209,1,0,0,1,14,13500,6400,6800,3500,600,0.6,1,0,0,1,100000
6792,1,0,0,1,2,1800,700,700,2400,0,0.333333333,0,1,0,0,100000
5348,1,0,0,1,2,9300,1900,2000,1500,500,0.333333333,1,1,0,0,100000
512,1,0,1,0,4,0,1200,1800,800,0,0.25,0,0,1,0,100000
2742,1,0,1,0,5,0,400,320,900,0,0,0,0,1,0,100000
5582,1,0,0,1,3,500,4400,200,1200,0,0.666666667,0,1,0,0,100000
9989,1,0,0,1,7,0,0,540,600,0,0.5,0,0,1,0,100000
15627,1,0,0,1,3,3000,3000,6500,2500,0,0.4,1,1,0,0,100000
10977,1,0,0,1,1,5000,3500,320,900,500,0.5,1,1,0,0,100000
2652,1,0,1,0,1,500,100,360,600,0,0.666666667,0,1,0,0,100000
8702,1,0,0,1,8,0,100,17150,1200,0,0.333333333,1,0,1,0,100000
14968,1,0,1,0,2,0,2400,3000,800,0,0.333333333,0,1,0,0,100000
11155,1,0,0,1,4,0,900,530,600,600,0.75,0,0,1,0,100000
2524,1,0,1,0,2,0,500,140,300,0,0.5,0,1,0,0,100000
9280,1,0,0,1,3,14800,3900,512,2600,200,0.5,0,1,0,0,100000
8799,1,0,0,1,10,500,400,2300,200,300,0.25,0,0,1,0,100000
11983,1,0,0,1,5,21900,1200,5510,1200,0,0.75,1,0,1,0,100000
2510,1,0,1,0,4,5700,1100,14600,1300,100,0.5,0,0,1,0,100000
6417,1,0,0,1,4,3100,2100,3500,1800,0,0.5,1,0,1,0,100000
1236,1,0,1,0,30,0,0,215,1200,0,0.75,0,0,0,1,100000
11819,1,0,0,1,5,0,200,6400,0,0,0.333333333,1,0,1,0,100000
220,1,0,1,0,2,0,0,400,100,0,1,0,1,0,0,100000
1051,1,0,1,0,2,500,400,3150,1800,0,0.75,0,1,0,0,100000
71,1,0,1,0,2,0,300,500,800,0,0,0,1,0,0,100000
2049,1,0,1,0,5,0,0,5800,300,0,0.25,0,0,1,0,100000
9709,1,0,0,1,1,1000,1200,730,1300,0,0,0,1,0,0,100000
3612,1,0,1,0,3,600,0,400,200,0,1,0,1,0,0,100000
3040,1,0,1,0,5,0,500,50,2100,400,1,0,0,1,0,100000
15751,1,0,0,1,2,0,300,1000,500,0,0,0,1,0,0,100000
2181,1,0,1,0,18,0,500,6000,1100,1300,0,0,0,0,1,100000
4055,1,0,1,0,2,0,200,900,600,0,1,0,1,0,0,100000
2172,1,0,1,0,2,0,700,300,2200,0,0,0,1,0,0,100000
13920,1,0,0,1,3,1500,2000,4000,7100,200,1,1,1,0,0,100000
5411,1,0,0,1,4,0,400,3300,1700,0,0,0,0,1,0,100000
520,1,0,1,0,1,0,600,80,600,0,0.75,0,1,0,0,100000
12715,1,0,0,1,3,1300,3600,2500,7600,0,0,0,1,0,0,100000
4694,1,0,0,1,10,0,3000,550,1600,0,0.2,0,0,1,0,100000
567,1,0,1,0,2,1800,2300,800,900,300,0.666666667,1,1,0,0,100000
8414,1,0,0,1,3,0,0,500,200,0,1,0,1,0,0,100000
6051,1,0,0,1,1,2400,12700,1000,2200,0,1,1,1,0,0,100000
9673,1,0,0,1,2,0,200,2500,0,0,0,0,1,0,0,100000
7189,1,0,0,1,2,0,100,12880,300,0,0.5,1,1,0,0,100000
4251,1,0,1,0,1,0,300,600,100,0,0,0,1,0,0,100000
15432,1,0,0,1,2,700,500,6000,1100,0,0.25,0,1,0,0,100000
3820,1,0,1,0,5,16800,1000,460,1100,200,0.333333333,1,0,1,0,100000
3187,1,0,1,0,11,0,500,90,500,0,0,0,0,0,1,100000
10312,1,0,0,1,7,0,500,2800,300,0,0.5,0,0,1,0,100000
5395,1,0,0,1,8,0,200,980,0,0,0.5,0,0,1,0,100000
5684,1,0,0,1,7,0,1300,1800,1700,0,0.25,0,0,1,0,100000
13717,1,0,0,1,6,17500,5200,22200,900,0,0.5,1,0,1,0,100000
712,1,0,1,0,4,0,0,500,1300,0,0.25,0,0,1,0,100000
426,1,0,1,0,6,300,900,600,2900,0,0.666666667,0,0,1,0,100000
11278,1,0,0,1,5,31900,2200,1800,5600,0,0.5,1,0,1,0,100000
2155,1,0,1,0,2,100,100,200,1600,0,0,0,1,0,0,100000
1024,1,0,1,0,8,0,300,80,800,0,1,0,0,1,0,100000
13357,1,0,0,1,3,1000,500,2300,1700,0,0.5,1,1,0,0,100000
5109,1,0,0,1,10,200,300,1800,300,0,0,0,0,1,0,100000
5865,1,0,0,1,4,1600,2200,4860,5800,0,0.4,1,0,1,0,100000
1683,1,0,1,0,3,700,2500,130,4300,500,0.5,0,1,0,0,100000
2264,1,0,1,0,4,0,900,460,3900,0,0,0,0,1,0,100000
12608,1,0,0,1,2,900,3200,2000,1900,0,0.5,1,1,0,0,100000
14919,1,0,1,0,2,200,100,6000,900,100,0.75,0,1,0,0,100000
5117,1,0,0,1,4,0,0,590,800,0,1,0,0,1,0,100000
14587,1,0,1,0,3,1900,1200,300,2300,0,0.5,0,1,0,0,100000
4375,1,0,1,0,1,0,300,1200,400,0,0,0,1,0,0,100000
7456,1,0,0,1,2,0,300,110,300,0,0,0,1,0,0,100000
3243,1,0,1,0,1,0,200,70,200,0,0,0,1,0,0,100000
10550,1,0,0,1,4,0,3500,2000,0,0,0.2,0,0,1,0,100000
7038,1,0,0,1,2,400,1500,750,1400,0,0.333333333,0,1,0,0,100000
13779,1,0,0,1,2,0,300,1500,400,0,0.333333333,0,1,0,0,100000
664,1,0,1,0,3,500,400,2600,4300,600,0.75,1,1,0,0,100000
8506,1,0,0,1,4,0,2500,5700,2200,0,0.4,0,0,1,0,100000
14213,1,0,0,1,2,2500,1300,2000,1300,100,0.6,0,1,0,0,100000
5371,1,0,0,1,4,100,2400,490,2100,0,0,0,0,1,0,100000
11581,1,0,0,1,7,600,2400,4095,2300,0,0.5,1,0,1,0,100000
13782,1,0,0,1,5,0,1300,15000,2100,0,0.75,0,0,1,0,100000
10569,1,0,0,1,4,600,1300,2254,2000,0,0.25,0,0,1,0,100000
14728,1,0,1,0,2,4900,100,1480,600,0,0.4,0,1,0,0,100000
15557,1,0,0,1,1,600,300,2000,200,0,0,0,1,0,0,100000
12092,1,0,0,1,12,0,0,10650,0,0,0.333333333,0,0,0,1,100000
6797,1,0,0,1,3,0,1100,850,300,0,0,0,1,0,0,100000
8604,1,0,0,1,32,0,2800,27920,7100,0,0.5,0,0,0,1,100000
15437,1,0,0,1,2,1100,900,200,600,0,0.5,0,1,0,0,100000
6681,1,0,0,1,2,4000,1000,400,100,0,0,1,1,0,0,100000
4764,1,0,0,1,5,19300,5800,13800,4500,400,0,1,0,1,0,100000
12466,1,0,0,1,5,0,1300,1805,1200,0,1,0,0,1,0,100000
2740,1,0,1,0,2,1800,600,1500,2500,0,0,0,1,0,0,100000
11764,1,0,0,1,4,0,500,12200,3400,0,0.666666667,1,0,1,0,100000
5522,1,0,0,1,2,1200,2800,1820,2100,0,0,0,1,0,0,100000
10405,1,0,0,1,3,2700,5300,1000,3200,0,0.5,0,1,0,0,100000
12895,1,0,0,1,5,0,700,5800,1000,0,0.75,0,0,1,0,100000
12241,1,0,0,1,30,0,3500,1760,3300,500,0.5,0,0,0,1,100000
15224,1,0,0,1,3,600,1100,2600,1100,0,0,0,1,0,0,100000
15067,1,0,0,1,15,0,7600,5000,2700,400,0.5,1,0,0,1,100000
14610,1,0,1,0,5,0,400,1200,900,0,0.5,0,0,1,0,100000
14747,1,0,1,0,5,0,400,60,700,0,1,0,0,1,0,100000
9267,1,0,0,1,7,4500,1500,25300,2100,0,0.666666667,1,0,1,0,100000
6290,1,0,0,1,4,700,3400,7000,3100,300,0.5,0,0,1,0,100000
11961,1,0,0,1,7,200,1100,1280,900,0,0,0,0,1,0,100000
826,1,0,1,0,5,32300,1100,120,1800,0,0.5,0,0,1,0,100000
11521,1,0,0,1,4,0,200,3550,100,0,0.5,0,0,1,0,100000
1970,1,0,1,0,5,0,900,2000,900,0,0.5,0,0,1,0,100000
9619,1,0,0,1,18,0,1400,180,5500,0,0,0,0,0,1,100000
7854,1,0,0,1,5,600,1200,2300,2300,600,0.5,0,0,1,0,100000
10710,1,0,0,1,7,0,1500,1200,1400,0,0.5,0,0,1,0,100000
15202,1,0,0,1,2,0,0,3000,0,0,0.6,1,1,0,0,100000
7590,1,0,0,1,10,0,500,20,100,0,0.5,0,0,1,0,100000
12738,1,0,0,1,5,0,200,4600,0,0,0.5,0,0,1,0,100000
752,1,0,1,0,8,0,600,1900,200,0,0,0,0,1,0,100000
11546,1,0,0,1,16,0,1200,4100,900,0,0,0,0,0,1,100000
13581,1,0,0,1,2,0,300,180,1000,0,0.333333333,0,1,0,0,100000
6574,1,0,0,1,5,1900,2600,1950,1100,300,0,0,0,1,0,100000
3206,1,0,1,0,4,0,500,150,1300,0,0.5,0,0,1,0,100000
1289,1,0,1,0,1,700,1500,185,300,0,0,0,1,0,0,100000
4698,1,0,0,1,2,0,0,290,700,0,0.666666667,0,1,0,0,100000
3661,1,0,1,0,2,400,1200,1250,1800,200,0.5,0,1,0,0,100000
15977,1,0,0,1,1,2200,1800,600,1900,0,0,0,1,0,0,100000
